timestamp,G106344,G106345,G106346,G106347,G106348,G106349,G106470,G106470_H2,G106471,G109041,G109041_H2,G109042,G109042_H2,G111092,G111093,G112778,G112779,G114088,G114089,G114090,H2,outside_coal,outside_coal_H2,s1,s10,s11,s2,s3,s4,s5,s6,s7,s8,s9,w1,w10,w11,w2,w3,w4,w5,w6,w7,w8,w9
20250121,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,48.8538,125.322,0,0,0,0,0,0,0,0,4.8482,1.92174,0.00236286,0.00268669,8.37668,1.56045,4.52911,0.00256074,1.05374,2.01899,0.453094,366.336,4.35163,1.98467,0,62.571,0,41.2678,16.4102,11.5774,13.8541,11.2545
20250122,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,48.8538,125.322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384.783,4.28487,1.93557,0,66.4179,0,44.0711,16.7108,12.1265,13.815,0
20250123,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,48.8538,125.322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.304,0,0,0,0,0,0,0,0,0,0
20300100,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,48.8538,157.227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356.671,4.13347,1.97925,0,59.528,0,41.7115,14.646,10.7857,0,0
20300101,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,48.8538,157.227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349.67,4.01694,1.95596,0,58.148,0,41.557,14.2967,10.559,0,0
20300102,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,48.8538,157.227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335.334,3.78788,1.88192,0,55.172,0,39.7093,13.9259,10.0609,0,19.7841
20300103,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,48.8538,157.227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320.999,3.55883,1.80789,0,52.1961,0,37.8615,13.555,9.56274,0,0
20300104,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,48.8538,157.227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.487,0,0,0,0,0,0,0,0,0,0
20300105,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,48.8538,157.227,0,0,0,0,0,0,0,0,0,0,0.00185693,0.00173219,5.46054,0,3.15561,0.0017192,0,0,0,0,0,1.7031,0,16.0575,0,0,0,0,0,0
20300106,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,48.8538,157.227,0,0,0,0,0,0,0,0,5.87703,2.81933,0.00371386,0.00346438,10.9211,2.01214,6.31121,0.0034384,1.49739,3.12259,0.664719,291.957,3.45248,1.67234,0,48.2817,0,33.923,12.8068,9.13863,0,0
20300107,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,48.8538,157.227,0,0,0,0,0,0,0,0,8.81554,4.22899,0.00557079,0,16.3816,3.01821,9.46682,0.0051576,2.24608,4.68389,0.997079,284.603,3.51383,1.64158,0,47.8126,0,32.8776,12.6181,9.17564,0,0
20300108,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,48.8538,157.227,0,0,0,0,0,0,0,0,28.6593,13.3285,0,0,52.1316,9.6958,29.2807,0.01656,7.06575,14.4956,3.1425,322.332,4.27085,1.94146,0,55.7174,0,40.1767,15.6689,11.256,0,0
20300109,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,48.8538,157.227,0,0,0,0,0,0,0,0,48.4788,22.4166,0,0,87.8364,16.3651,49.0684,0,11.8792,24.2944,5.2852,359.269,5.01808,2.23676,0,63.489,0,47.3842,18.7049,13.3108,0,0
20300110,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,48.8538,157.227,0,0,0,0,0,0,0,0,68.2461,0,0,0,0,23.0123,68.7088,0,0,0,0,397.101,5.78594,2.54333,0,0,0,0,21.7898,0,0,0
20300111,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,48.8538,157.227,0,0,0,0,0,0,0,0,81.5796,0,0,0,148.751,27.4676,0,0,19.9683,0,0,413.597,6.13698,2.67572,0,75.4454,0,57.7406,23.3612,16.4032,0,15.6479
20300112,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,48.8538,157.227,0,0,0,0,0,0,0,0,94.9132,0,0,0,0,31.9229,0,0,0,0,10.1572,430.094,0,2.8081,0,0,0,0,24.9325,7.60862,0,0
20300113,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,48.8538,157.227,0,0,0,0,0,0,0,0,108.247,48.8846,0,0,73.607,0,0,0,0,53.2909,11.5256,446.591,6.83906,2.94049,0,83.2405,0,0,0,18.3819,0,0
20300114,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,48.8538,157.227,0,0,0,0,0,0,0,0,97.2701,43.6284,0,0,0,0,98.8327,0,0,47.7771,10.2864,426.788,6.47233,2.7928,0,0,0,60.1569,18.5718,17.1546,0,0
20300115,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,48.8538,157.227,0,0,0,0,0,0,0,0,86.2934,38.3722,0,0,0,29.0839,87.8998,0,21.0901,42.2633,0,406.984,6.1056,2.64512,0,72.5624,0,0,22.5198,12.6061,0,29.6204
20300116,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,48.8538,157.227,0,0,0,0,0,0,0,0,75.3167,33.1161,0.0425546,0,139.43,25.4368,0,0,18.3493,36.7495,7.80785,387.181,5.73886,2.49743,0,67.2234,0,52.9683,20.5278,13.0704,0,28.0628
20300117,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,48.8538,157.227,0,0,0,0,0,0,0,0,55.0096,24.0197,0.0308531,0,101.659,18.5467,56.1356,0,13.3485,26.7459,5.66317,360.816,5.26089,2.31642,0,61.623,0,47.2125,18.3312,12.9524,0,0
20300118,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,48.8538,157.227,0,0,0,0,0,0,0,0,34.7024,14.9233,0.0191515,0.0200696,63.8876,11.6566,35.3044,0.0193189,8.34767,16.7423,3.51849,334.452,4.78291,2.13542,0,56.0227,0,41.4568,16.1345,11.205,0,0
20300119,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,48.8538,157.227,0,0,0,0,0,0,0,0,14.3953,5.82686,0.00745004,0.00820659,26.1166,4.76646,14.4732,0.0078296,3.34688,6.73866,1.37381,308.087,4.30494,1.95441,0,50.4223,0,35.701,13.9379,9.45764,0,22.1168
20300120,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,48.8538,157.227,0,0,0,0,0,0,0,0,9.59685,3.88458,0.00496669,0.00547106,17.4111,3.17764,9.6488,0.00521973,2.23125,4.49244,0.915876,328.949,4.32547,1.97821,0,54.3776,0,37.8075,14.4068,10.0515,0,22.2297
20300121,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,48.8538,157.227,0,0,0,0,0,0,0,0,4.79843,1.94229,0.00248335,0.00273553,8.70553,1.58882,4.8244,0.00260987,1.11563,2.24622,0.457938,349.811,4.346,2.00202,0,58.3328,0,39.9141,14.8756,10.6453,0,0
20300122,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,48.8538,157.227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370.673,0,0,0,0,0,0,0,0,0,0
20300123,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,48.8538,157.227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363.672,4.25,2.00254,0,60.908,0,41.8661,0,0,0,0
20350100,0,0,0,0,216.398,242.88,283.36,0,283.36,242.88,0,242.88,0,283.36,283.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364.95,3.93019,1.80569,1.4904,548.957,3.65471,41.4854,134.868,10.7916,13.2609,1.43577
20350101,0,0,0,0,216.398,242.88,283.36,0,283.36,242.88,0,242.88,0,283.36,283.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363.88,3.86447,1.78402,1.38368,536.445,3.3982,41.9279,132.146,10.6603,13.691,0
20350102,0,0,0,0,216.398,242.88,283.36,0,283.36,242.88,0,242.88,0,283.36,283.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345.918,3.68237,1.76334,1.35801,520.247,3.3315,40.2781,127.022,10.3778,13.6284,0
20350103,0,0,0,0,216.398,242.88,283.36,0,283.36,242.88,0,242.88,0,283.36,283.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327.957,3.50027,1.74265,1.33234,504.048,3.26481,38.6283,121.898,10.0952,13.5657,18.7542
20350104,0,0,0,0,216.398,242.88,283.36,0,283.36,242.88,0,242.88,0,283.36,283.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309.995,0,1.72196,1.30667,487.85,3.19811,0,0,0,13.5031,46.8937
20350105,0,0,0,0,216.398,242.88,283.36,0,283.36,242.88,0,242.88,0,283.36,283.36,0,0,0,0,0,0,0,0,3.23183,0,0,0,45.3499,0,3.3876,0,0,0,0,303.471,3.35996,0,0,468.916,0,0,116.117,9.53241,13.7391,51.0209
20350106,0,0,0,0,216.398,242.88,283.36,0,283.36,242.88,0,242.88,0,283.36,283.36,0,0,0,0,0,0,0,0,6.46367,3.00776,0.00394331,0,90.6998,21.9047,6.77519,0.00371139,1.63014,3.41712,0.709146,296.948,3.40174,1.68013,1.20793,449.982,2.94852,34.1572,115.461,9.25212,13.9751,9.47396
20350107,0,0,0,0,216.398,242.88,283.36,0,283.36,242.88,0,242.88,0,283.36,283.36,0,0,0,0,0,0,0,0,9.6955,4.51164,0.00591497,0,136.05,32.8571,10.1628,0.00556709,2.44521,5.12568,1.06372,290.424,3.44353,1.65921,1.15856,431.048,2.82373,32.7465,114.804,8.97182,14.2111,1.9689
20350108,0,0,0,0,216.398,242.88,283.36,0,283.36,242.88,0,242.88,0,283.36,283.36,0,0,0,0,0,0,0,0,30.1143,13.7145,0,0,412.58,99.7835,30.1994,0.0171344,7.3419,15.0721,3.23349,323.171,4.16234,1.93543,1.56874,504.639,3.79653,0,137.952,0,0,63.0627
20350109,0,0,0,0,216.398,242.88,283.36,0,283.36,242.88,0,242.88,0,283.36,283.36,0,0,0,0,0,0,0,0,47.6699,22.9049,0,0,688.734,166.619,0,0,0,0,0,0,4.87156,2.21037,0,577.03,4.76147,0,172.542,0,0,0
20350110,0,0,0,0,216.398,242.88,283.36,0,283.36,242.88,0,242.88,0,283.36,283.36,0,0,0,0,0,0,0,0,0,0,0,0,963.11,232.997,0,0.0401545,0,34.8608,0,0,5.5698,2.48242,2.37601,0,5.71049,54.5996,200.691,0,15.7651,81.7142
20350111,0,0,0,0,216.398,242.88,283.36,0,283.36,242.88,0,242.88,0,283.36,283.36,0,0,0,0,0,0,0,0,0,0,0,0,930.68,0,0,0,0,0,0,405.986,0,2.64126,2.57165,0,6.1775,0,213.872,0,24.4584,0
20350112,0,0,0,0,216.398,242.88,283.36,0,283.36,242.88,0,242.88,0,283.36,283.36,0,0,0,0,0,0,0,0,0,0,0,0,413.812,0,97.5274,0,0,0,0,0,6.39817,2.8001,2.76729,700.626,6.6445,0,227.054,0,0,0
20350113,0,0,0,0,216.398,242.88,283.36,0,283.36,242.88,0,242.88,0,283.36,283.36,0,0,0,0,0,0,0,0,112.808,0,0,0,0,66.3107,111.252,0,0,54.4998,0,0,0,2.95895,2.96293,727.131,7.11151,0,240.235,0,0,0
20350114,0,0,0,0,216.398,242.88,283.36,0,283.36,242.88,0,242.88,0,283.36,283.36,0,0,0,0,0,0,0,0,101.956,0,0,0.57965,0,336.665,100.189,0,0,0,10.6475,423.832,6.40002,2.76268,2.74679,159.041,6.59577,0,222.713,0,0,92.9772
20350115,0,0,0,0,216.398,242.88,283.36,0,283.36,242.88,0,242.88,0,283.36,283.36,0,0,0,0,0,0,0,0,0,0,0,0,742.823,301.053,89.1256,0,0,42.9684,9.43105,0,5.98768,2.5664,2.53065,0,6.08004,0,205.19,0,0,87.6651
20350116,0,0,0,0,216.398,242.88,283.36,0,283.36,242.88,0,242.88,0,283.36,283.36,0,0,0,0,0,0,0,0,0,0,0,0,1073.39,265.44,0,0,0,0,0,0,0,2.37013,2.31451,0,5.56431,0,187.668,14.1416,0,0
20350117,0,0,0,0,216.398,242.88,283.36,0,283.36,242.88,0,242.88,0,283.36,283.36,0,0,0,0,0,0,0,0,0,0,0,0,347.416,0,57.1232,0,0,27.1283,5.97798,367.169,5.1207,2.2379,2.0345,539.367,4.91162,0,170.274,0,0,0
20350118,0,0,0,0,216.398,242.88,283.36,0,283.36,242.88,0,242.88,0,283.36,283.36,0,0,0,0,0,0,0,0,37.2503,15.8683,0,0,509.737,123.259,36.1841,0,8.68675,17.054,3.7413,348.455,4.66605,2.10566,1.75449,494.744,4.25894,0,152.88,0,0,39.8103
20350119,0,0,0,0,216.398,242.88,283.36,0,283.36,242.88,0,242.88,0,283.36,283.36,0,0,0,0,0,0,0,0,15.749,6.38172,0.00802051,0.0898201,216.222,52.1682,15.245,0.00856665,3.61083,6.97973,1.50463,329.741,4.2114,1.97342,1.47448,450.121,3.60625,32.9825,135.486,9.09061,12.0884,65.1204
20350120,0,0,0,0,216.398,242.88,283.36,0,283.36,242.88,0,242.88,0,283.36,283.36,0,0,0,0,0,0,0,0,10.4994,4.25448,0.00534701,0.0598801,144.148,34.7788,10.1634,0.0057111,2.40722,4.65316,1.00309,342.191,4.16148,1.93195,1.55093,491.407,3.79341,35.5218,137.095,9.74511,12.1925,35.6081
20350121,0,0,0,0,216.398,242.88,283.36,0,283.36,242.88,0,242.88,0,283.36,283.36,0,0,0,0,0,0,0,0,5.24968,2.12724,0.0026735,0.02994,72.074,17.3894,5.08168,0.00285555,1.20361,2.32658,0.501545,354.641,4.11156,1.89048,1.62739,532.694,3.98058,38.061,138.704,10.3996,12.2966,64.0037
20350122,0,0,0,0,216.398,242.88,283.36,0,283.36,242.88,0,242.88,0,283.36,283.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367.09,4.06164,1.84901,1.70384,573.98,4.16774,40.6002,140.312,11.0541,12.4006,8.3268
20350123,0,0,0,0,216.398,242.88,283.36,0,283.36,242.88,0,242.88,0,283.36,283.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366.02,3.99591,1.82735,1.59712,561.469,3.91123,41.0428,137.59,10.9229,12.8308,29.6093
